"subject","session","ID","age","male","Rfooted","Rhanded","education","bilingual","languages","centre","date","AoA.English","nativeEnglish","mother.LH","father.LH","siblings","siblings.LH","Nhandknown","NLHrelative","famsin","EHI.LI","Reyed","lexTALE","lexExclude","lexCode","gramerrs","gramerr12","DLsame.corr","excludeDL","DL.L","DL.R","DL.even.L","DL.odd.L","DL.even.R","DL.odd.R","DL.LI","DL.odd.LI","DL.even.LI","DL.odd.n","DL.odd.zlat","DL.even.n","DL.even.zlat","DL.n","DL.zlat","RDT.pcorr","RDT.Lmean","RDT.Lsd","RDT.LN","RDT.Rmean","RDT.Rsd","RDT.RN","RDT.LI","RDT.se","RDT.zlat","excludeRDT","RDT.odd.pcorr","RDT.odd.Lmean","RDT.odd.Lsd","RDT.odd.LN","RDT.odd.Rmean","RDT.odd.Rsd","RDT.odd.RN","RDT.odd.LI","RDT.odd.se","RDT.odd.zlat","RDT.even.pcorr","RDT.even.Lmean","RDT.even.Lsd","RDT.even.LN","RDT.even.Rmean","RDT.even.Rsd","RDT.even.RN","RDT.even.LI","RDT.even.se","RDT.even.zlat","WC_pCorr","excludeWC","WC.pcorr","WC.Lmean","WC.Lsd","WC.LN","WC.Rmean","WC.Rsd","WC.RN","WC.LI","WC.se","WC.zlat","WC.odd.pcorr","WC.odd.Lmean","WC.odd.Lsd","WC.odd.LN","WC.odd.Rmean","WC.odd.Rsd","WC.odd.RN","WC.odd.LI","WC.odd.se","WC.odd.zlat","WC.even.pcorr","WC.even.Lmean","WC.even.Lsd","WC.even.LN","WC.even.Rmean","WC.even.Rsd","WC.even.RN","WC.even.LI","WC.even.se","WC.even.zlat","colourScales.L","colourScales.R","colourScales_zlat","Emot_corr_same","Emot_corr_diff","exCF","CF.L","CF.R","CF.LI","CF.zlat"
13992187,1,3992187,19,1,1,0,3,"No",NA,"Ox","04/06/2021 20:30:05",NA,1,"No","No","2","0",4,0,0,-50,0,83.75,0,"Advanced",10,2,1,0,40,38,20,20,19,19,-2.6,-2.6,-2.6,39,-0.160180818879297,39,-0.160180818879297,78,-0.22652988649113,0.912820512820513,1017.75389535049,252.924502246934,86,950.159130440822,301.897956875245,92,3.4,42.0344785780806,1.60807906262265,0,0.877551020408163,1024.70109757127,256.261492686491,41,933.224999997764,295.447143289327,45,4.7,60.3102660524215,1.51675831597216,0.948453608247423,1011.42422221601,252.574853806686,45,966.372659588431,310.258654597393,47,2.3,59.5256820143748,0.756842443513714,0.935185185185185,0,0.935185185185185,873.618020843424,162.512866115094,96,868.071250009816,181.857726062104,100,0.3,24.7406868665362,0.224196315305627,0.972222222222222,883.375100018457,154.611644730673,50,887.903301884367,176.639484500615,53,-0.3,32.9719951220683,-0.137334785145586,0.898148148148148,863.012500000996,171.770115003272,46,845.70744683213,186.927131852797,47,1,37.4688310312721,0.461851963153666,22,18,-0.635641726163728,0.75,0.590909090909091,0,8,5,-23.0769230769231,-0.855131568824353
13997146,1,3997146,49,0,0,0,3,"No",NA,"LINC","06/06/2021 10:53:08",NA,1,"No","No","2","0",4,0,0,-100,0,95,0,"Advanced",8,1,0.83,0,22,46,8,14,24,22,35.3,22.2,50,36,1.36752691751566,32,3.2659863237109,68,3.11060915707249,0.712871287128713,1022.84452702883,219.596576370437,74,1000.76735714268,193.028985499781,70,1.1,34.6376265597111,0.637375365430927,1,0.673267326732673,1068.7097142858,227.782872185069,35,999.924848486747,217.266954747184,33,3.3,54.4354430887404,1.26360440727774,0.752475247524752,981.683461541812,206.248510189263,39,1001.51878378175,171.622242951646,37,-1,43.8877208876323,-0.451956078802102,0.925925925925926,0,0.925925925925926,691.364795919591,86.9185706129597,98,803.067989132377,101.114613997067,92,-7.5,13.6960810711533,-8.1558507599707,0.935185185185185,689.114687501084,91.317052440782,48,801.543541667949,87.8977928638122,48,-7.5,18.3877277367525,-6.11434190110112,0.916666666666667,693.524900001357,83.3506437621199,50,804.731022729935,114.834841694578,44,-7.4,20.6778654925109,-5.37802718413341,18,22,0.635641726163729,0.875,0.695652173913043,0,8,8,0,0
14006091,1,4006091,35,1,0,0,6,"No",NA,"LINC","07/06/2021 21:45:07",NA,1,"No","No","1","0",3,0,0,-88.8888888888889,NA,100,0,"Advanced",2,0,1,0,26,45,12,14,22,23,26.8,24.3,29.4,37,1.52540596368221,34,1.79435140641318,71,2.34023703964137,0.949238578680203,872.82967033491,226.248066666043,91,828.209374996523,197.113131862013,96,2.6,31.0584968587286,1.43665340732184,0,0.91,881.52954545888,240.170031420962,44,823.631914894632,193.316043450646,47,3.4,45.768528488733,1.26500965785914,0.989690721649485,864.685106389066,214.687753032548,47,832.599999992215,202.592112789819,49,1.9,42.8024633864341,0.749608874311189,0.962962962962963,0,0.962962962962963,843.005940593115,180.157570918792,101,839.736999986172,167.512125090682,100,0.2,24.6008279049058,0.132879292501035,0.990740740740741,840.791836733721,201.155138942001,49,834.368518511454,147.799204457486,54,0.4,34.6871898559903,0.185178397239279,0.935185185185185,845.092307691391,159.83850654276,52,846.039130413014,189.550553193271,46,-0.1,35.5163547052368,-0.0266587809892506,12,28,2.76026223736942,1,1,0,11,12,4.34782608695652,0.20871177748418
14058987,1,4058987,42,0,1,0,3,"Yes",NA,"LINC","15/06/2021 16:43:35",NA,1,"Yes","No","0","0",2,1,0.5,-60,NA,100,0,"Advanced",0,0,0.94,0,22,56,9,13,29,27,43.6,35,52.6,40,2.36305852319522,38,3.81567647648226,78,4.27750837779167,0.948186528497409,1315.91989130432,534.67066902376,92,1255.72675824175,520.855057776997,91,2.3,78.249823560046,0.769243051601081,0,0.947916666666667,1312.80422222225,549.49539979981,45,1301.45249999998,594.229031049444,46,0.4,120.770725949749,0.0939939884685889,0.948453608247423,1318.90297872333,526.018149011863,47,1208.98488888888,435.152479643999,45,4.3,101.341525097979,1.08463031050872,0.930555555555556,0,0.930555555555556,842.771802325618,163.234273439188,86,866.719141414177,191.63139798288,99,-1.4,26.4687938895514,-0.904738583423408,0.935185185185185,819.641585365899,173.743683325512,41,873.697500000027,189.110830891463,50,-3.2,38.6537936901625,-1.39846337121329,0.925925925925926,863.846000000028,151.916986645172,45,859.598367346983,195.869441639329,49,0.2,36.628212523687,0.115966146322286,28,12,-2.76026223736942,0.875,1,0,15,9,-25,-1.26491106406735
14205617,1,4205617,46,0,1,0,6,"No",NA,"UWA","27/07/2021 12:31:55",NA,1,"No","No","1","0",3,0,0,-86.6666666666667,0,98.75,0,"Advanced",7,0,0.94,0,24,47,9,15,24,23,32.4,21.1,45.5,38,1.32752357439697,33,2.93150984988964,71,2.88517702297462,0.821782178217822,969.16,331.974968121784,75,1024.03296703297,348.271747364339,91,-2.8,53.3522258349232,-1.02850380043654,0,0.823529411764706,985.894736842105,368.793342077565,38,980.586956521739,321.735956342876,46,0.3,75.7602122031223,0.070060262055964,0.82,951.972972972973,293.515992985285,37,1068.44444444444,371.809858270421,45,-5.8,75.7561839859207,-1.53745166854124,0.907407407407407,0,0.907407407407407,963.888888888889,164.100385459439,99,970.355555555556,171.764557377348,90,-0.3,24.5062009495825,-0.263878790513911,0.888888888888889,967.909090909091,174.567081553038,44,984.42,158.625613650893,50,-0.8,34.5379122872653,-0.478051740753216,0.925925925925926,960.672727272727,156.784123174068,55,952.775,187.46466162713,40,0.4,35.6235660086099,0.221699514046921,34,6,-6.19930419878067,0.875,0.739130434782609,0,9,8,-5.88235294117647,-0.242956328951888
14205618,1,4205618,21,1,0,0,5,"Yes","Gujarati, Hindi","UWA","26/07/2021 10:59:41","5",0,"No","No","3","0",5,0,0,-88.2352941176471,0,100,0,"Advanced",6,0,1,0,27,48,12,15,23,25,28,25,31.4,40,1.63299316185545,35,1.95858385693278,75,2.52590742770461,0.863414634146341,853.566304350677,207.735257492521,92,849.052941170861,223.252455108736,85,0.3,32.4940423070545,0.138898175153677,0,0.844660194174757,841.102272729982,183.305572167632,44,877.525581393131,231.624354226804,43,-2.1,45.0514185159097,-0.808483059202365,0.882352941176471,864.991666669647,229.201519467106,48,819.902380943298,213.156106191414,42,2.7,47.12384646378,0.956825240507582,0.912037037037037,0,0.912037037037037,959.429473691237,119.494703761312,95,936.7510638237,133.858546539798,94,1.2,18.5078784541114,1.22533816740621,0.861111111111111,957.430952390035,103.651365662179,42,942.638297864731,127.87758166515,47,0.8,25.0314711957259,0.590962249467376,0.962962962962963,961.013207552568,131.663615720055,53,930.863829782669,140.720443527984,47,1.6,27.3955230350136,1.10052207184969,16,24,1.29099444873581,0.875,0.904761904761905,0,8,11,15.7894736842105,0.696990282963439
14205620,1,4205620,19,1,0,0,3,"No",NA,"UWA","25/07/2021 11:13:01",NA,1,"No","No","2","1",4,1,0.25,-100,NA,98.75,0,"Advanced",4,0,1,0,27,47,15,12,22,25,27,35.1,18.9,37,2.28272497978476,37,1.17195769910217,74,2.414821583093,0.84375,840.402499999967,207.366117842651,80,929.20000000001,263.924734875317,82,-5,37.4953869022225,-2.36822466271923,0,0.84375,792.490243902419,153.176176027577,41,941.605000000005,292.723173637893,40,-8.6,52.2454533660384,-2.85411928676107,0.84375,890.771794871749,244.167418780866,39,917.385714285729,236.248758490847,42,-1.5,53.7162274549282,-0.49545399360577,0.87962962962963,0,0.87962962962963,773.433333333346,136.414712432762,93,813.541111111134,137.092246393533,90,-2.5,20.2762257173159,-1.97806920957362,0.851851851851852,775.297777777817,148.710639542447,45,800.588636363698,124.848323262094,44,-1.6,29.27595517589,-0.863878170120604,0.907407407407407,771.685416666655,125.36490735277,48,825.930434782594,148.174319066834,46,-3.4,28.4458668997402,-1.90695605471017,14,26,1.98898063239539,0.75,0.608695652173913,0,8,6,-14.2857142857143,-0.540061724867322
14205626,1,4205626,42,0,0,0,5,"No",NA,"UWA","03/08/2021 05:08:59",NA,1,"No","No","2","1",4,1,0.25,-50,1,91.25,0,"Advanced",4,0,0.94,0,49,25,25,24,13,12,-32.4,-33.3,-31.6,36,-2.12132034355964,38,-2.05164099423626,74,-2.94936866298604,0.959183673469388,1005.54444444444,281.782654353727,90,902.765306122449,292.55355668013,98,5.4,42.0836130816478,2.44226031929792,0,0.969387755102041,996.704545454545,300.683684489853,44,895.686274509804,302.820044924115,51,5.3,62.4390535769151,1.61786998933773,0.948979591836735,1014,265.51183275578,46,910.446808510638,284.057083095958,47,5.4,57.3778329514259,1.80475954149447,0.962962962962963,0,0.962962962962963,943.709677419355,143.285408450738,93,938.128712871287,132.676950776413,101,0.3,19.8604224828748,0.281009356819076,0.953703703703704,935.511627906977,120.248031781343,43,935.075471698113,129.065852162703,53,0,25.8415389055346,0.0168781050717569,0.972222222222222,950.76,161.380974019586,50,941.5,137.845272493968,48,0.5,30.5081830322566,0.303525122758353,37,3,-10.2051038281903,1,0.909090909090909,0,13,7,-30,-1.40642169281549
14205628,1,4205628,26,1,1,0,4,"No",NA,"UWA","15/10/2021 09:27:08",NA,1,"Yes","No","1","0",3,1,0.33,-50,NA,100,0,"Advanced",13,0,1,0,15,59,8,7,30,29,59.5,61.1,57.9,36,4.63229188186774,38,4.37702334164822,74,6.36160801190824,0.923469387755102,866.170454545455,189.163811609884,88,846.41935483871,203.591306435469,93,1.2,29.3414320264536,0.673147094147882,0,0.918367346938776,868.510204081633,188.160406130977,49,834.268292682927,179.807400346905,41,2,39.2419220272305,0.872584971116982,0.928571428571429,863.230769230769,192.839101398913,39,856,221.81479644417,52,0.4,44.7480680202337,0.161588411537672,0.967592592592593,0,0.967592592592593,823.447916666667,148.061926574245,96,803.191919191919,119.335804433324,99,1.2,19.2687107695367,1.05123781850375,0.981481481481482,854.127659574468,129.078610530859,47,803.78,126.770931130097,50,3,26.1176921285049,1.92772237787116,0.953703703703704,794.020408163265,160.04758274181,49,802.591836734694,112.556822384545,49,-0.5,28.0481383950611,-0.305597057840311,18,22,0.635641726163729,1,0.956521739130435,0,9,13,18.1818181818182,0.867258180783988
14205629,1,4205629,21,0,1,1,NA,"No","n/a","UWA","25/10/2021 05:03:23","n/a",1,"Yes","No","1","0",3,1,0.33,88.2352941176471,NA,87.5,0,"Advanced",12,3,0.89,0,47,33,26,21,13,20,-17.5,-2.4,-33.3,41,-0.156220235260231,39,-2.20794021658196,80,-1.58978038619737,0.936274509803922,1279.42173913008,407.566568641892,92,1140.92828282879,389.045214579243,99,5.7,57.7909471128993,2.39645590218007,0,0.931372549019608,1229.69772727246,388.008739706492,44,1138.6509803928,408.139189674572,51,3.8,82.5481498042882,1.10295321088985,0.941176470588235,1325.0020833329,423.608117019215,48,1143.34791666704,371.983759647522,48,7.4,81.7465388660647,2.22216339903376,0.949074074074074,0,0.949074074074074,945.573684210056,152.56862509792,95,917.359595959385,145.6695848247,99,1.5,21.4653847079675,1.31439937529739,0.944444444444444,971.897916665922,165.719449533173,48,933.841176470705,144.647216602783,51,2,31.3531731517574,1.21380824872213,0.953703703703704,918.689361701938,134.331279717636,47,899.847916666108,146.215323570698,48,1,28.9914138854443,0.649897418259044,26,14,-1.98898063239539,1,1,0,18,4,-63.6363636363636,-3.86939558874797
